調查日期,國道名稱,國道編號,方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/4/28,國道五號,N0050,往北,003K+000,3000,314859.97,2767797.186,121.6426386,25.01684512,柔性,7.721,7.721,2,3.485,3.501,0,0,0,0,無,0,無,0.37,無,0.365,無,0,無,0,無,0,無,308979.4,-0.006,-0.019
2022/4/28,國道五號,N0050,往北,003K+050,3050,314871.831,2767753.121,121.642754,25.0164468,柔性,7.742,7.742,2,3.468,3.504,0,0,0,0,無,0,無,0.389,無,0.381,無,0,無,0,無,0,無,218555.5,-0.005,-0.019
2022/4/28,國道五號,N0050,往北,003K+100,3100,314885.974,2767709.753,121.6428921,25.01605468,柔性,7.731,7.731,2,3.493,3.518,0,0,0,0,無,0,無,0.376,無,0.343,無,0,無,0,無,0,無,51833.64,-0.005,-0.019
2022/4/28,國道五號,N0050,往北,003K+150,3150,314899.494,2767660.348,121.6430238,25.01560809,柔性,7.812,7.812,2,3.478,3.508,0,0,0,0,無,0,無,0.383,無,0.443,無,0,無,0,無,0,無,212865.4,-0.005,-0.017
2022/4/28,國道五號,N0050,往北,003K+200,3200,314915.103,2767611.581,121.6431761,25.01516715,柔性,7.716,7.716,2,3.476,3.486,0,0,0,0,無,0,無,0.374,無,0.38,無,0,無,0,無,0,無,71532.89,-0.005,-0.021
2022/4/28,國道五號,N0050,往北,003K+250,3250,314928.413,2767562.878,121.6433057,25.0147269,柔性,7.722,7.722,2,3.489,3.5,0,0,0,0,無,0,無,0.365,無,0.368,無,0,無,0,無,0,無,28356.5,-0.005,-0.019
2022/4/28,國道五號,N0050,往北,003K+300,3300,314944.68,2767515.191,121.6434646,25.0142957,柔性,7.677,7.677,2,3.491,3.511,0,0,0,0,無,0,無,0.366,無,0.309,無,0,無,0,無,0,無,3428.258,-0.004,-0.026
2022/4/28,國道五號,N0050,往北,003K+350,3350,314960.495,2767467.062,121.643619,25.01386052,柔性,7.754,7.754,2,3.51,3.512,0,0,0,0,無,0,無,0.378,無,0.353,無,0,無,0,無,0,無,1389.22,-0.004,-0.027
2022/4/28,國道五號,N0050,往北,003K+400,3400,314980.652,2767420.486,121.6438165,25.01343918,柔性,7.751,7.751,2,3.441,3.54,0,0,0,0,無,0,無,0.396,無,0.374,無,0,無,0,無,0,無,1172.965,-0.005,-0.03
2022/4/28,國道五號,N0050,往北,003K+450,3450,315002.226,2767371.197,121.644028,25.01299328,柔性,7.666,7.666,2,3.448,3.486,0,0,0,0,無,0,無,0.325,無,0.407,無,0,無,0,無,0,無,1081.805,-0.005,-0.033
2022/4/28,國道五號,N0050,往北,003K+500,3500,315028.822,2767324.342,121.6442892,25.01256914,柔性,7.621,7.621,2,3.452,3.459,0,0,0,0,無,0,無,0.327,無,0.383,無,0,無,0,無,0,無,884.826,-0.005,-0.033
2022/4/28,國道五號,N0050,往北,003K+520,3520,315038.703,2767309.221,121.6443864,25.01243221,柔性,10.486,10.486,2,3.511,3.494,0,0,0,0,無,0,有,1.073,無,2.408,無,0,無,0,無,0,無,580.66,-0.004,-0.029
2022/4/28,國道五號,N0050,往北,003K+530,3530,315043.345,2767301.578,121.6444321,25.01236301,柔性,10.499,10.499,2,3.518,3.506,0,0,0,0,無,0,有,1.08,無,2.395,無,0,無,0,無,0,無,487.559,-0.002,-0.03
2022/4/28,國道五號,N0050,往北,003K+540,3540,315048.082,2767293.854,121.6444786,25.01229307,柔性,10.49,10.49,2,3.522,3.507,0,0,0,0,無,0,有,1.097,無,2.364,無,0,無,0,無,0,無,1202.259,-0.007,-0.031
2022/4/28,國道五號,N0050,往北,003K+550,3550,315052.91,2767286.246,121.6445261,25.01222418,柔性,10.526,10.526,2,3.55,3.46,0,0,0,0,無,0,有,1.081,無,2.435,無,0,無,0,無,0,無,1490.268,-0.008,-0.033
2022/4/28,國道五號,N0050,往北,003K+560,3560,315057.743,2767278.67,121.6445736,25.01215558,柔性,10.532,10.532,2,3.516,3.46,0,0,0,0,無,0,有,1.134,無,2.422,無,0,無,0,無,0,無,788.078,-0.007,-0.034
2022/4/28,國道五號,N0050,往北,003K+570,3570,315062.701,2767271.161,121.6446224,25.01208758,柔性,10.565,10.565,2,3.468,3.519,0,0,0,0,無,0,有,1.157,無,2.421,無,0,無,0,無,0,無,739.832,-0.007,-0.034
2022/4/28,國道五號,N0050,往北,003K+580,3580,315067.691,2767263.632,121.6446715,25.01201939,柔性,10.54,10.54,2,3.465,3.542,0,0,0,0,無,0,有,1.143,無,2.39,無,0,無,0,無,0,無,1551.163,-0.006,-0.034
2022/4/28,國道五號,N0050,往北,003K+590,3590,315072.757,2767256.201,121.6447213,25.01195209,柔性,10.513,10.513,2,3.492,3.518,0,0,0,0,無,0,有,1.08,無,2.423,無,0,無,0,無,0,無,2012.953,-0.006,-0.034
2022/4/28,國道五號,N0050,往北,003K+600,3600,315078.169,2767249.003,121.6447746,25.01188688,柔性,10.51,10.51,2,3.494,3.509,0,0,0,0,無,0,有,1.08,無,2.427,無,0,無,0,無,0,無,664.993,-0.004,-0.034
2022/4/28,國道五號,N0050,往北,003K+610,3610,315083.684,2767240.628,121.6448288,25.01181104,柔性,10.5,10.5,2,3.485,3.599,0,0,0,0,無,0,有,1.057,無,2.359,無,0,無,0,無,0,無,914.866,-0.005,-0.033
2022/4/28,國道五號,N0050,往北,003K+620,3620,315089.562,2767232.545,121.6448867,25.01173781,柔性,10.55,10.55,3,3.512,3.522,0,0,0,0,無,0,有,1.04,無,2.217,加速車道,0.258,無,0,無,0,無,1014.475,-0.005,-0.034
2022/4/28,國道五號,N0050,往北,003K+630,3630,315095.717,2767224.711,121.6449473,25.01166682,柔性,10.881,10.881,3,3.507,3.525,0,0,0,0,無,0,有,1.096,無,2.261,加速車道,0.491,無,0,無,0,無,967.233,-0.004,-0.032
2022/4/28,國道五號,N0050,往北,003K+640,3640,315101.99,2767216.975,121.6450091,25.01159671,柔性,11.215,11.215,3,3.529,3.542,0,0,0,0,無,0,有,1.08,無,2.179,加速車道,0.885,無,0,無,0,無,874.16,-0.003,-0.03
2022/4/28,國道五號,N0050,往北,003K+650,3650,315108.388,2767209.231,121.6450721,25.01152653,柔性,11.568,11.568,3,3.534,3.564,0,0,0,0,無,0,有,1.083,無,2.115,加速車道,1.272,無,0,無,0,無,830.795,-0.004,-0.029
2022/4/28,國道五號,N0050,往北,003K+660,3660,315114.863,2767201.505,121.6451359,25.0114565,柔性,11.925,11.925,3,3.533,3.562,0,0,0,0,無,0,有,1.092,無,2.102,加速車道,1.636,無,0,無,0,無,796.062,-0.005,-0.029
2022/4/28,國道五號,N0050,往北,003K+670,3670,315121.32,2767193.87,121.6451995,25.0113873,柔性,12.253,12.253,3,3.533,3.505,0,0,0,0,無,0,有,1.11,無,1.977,加速車道,2.128,無,0,無,0,無,781.619,-0.005,-0.027
2022/4/28,國道五號,N0050,往北,003K+680,3680,315127.904,2767186.277,121.6452644,25.01131846,柔性,12.665,12.665,3,3.54,3.426,0,0,0,0,無,0,有,1.147,無,1.969,加速車道,2.584,無,0,無,0,無,809.709,-0.006,-0.027
2022/4/28,國道五號,N0050,往北,003K+690,3690,315134.525,2767178.675,121.6453296,25.01124955,柔性,12.968,12.968,3,3.492,3.481,0,0,0,0,無,0,有,1.117,無,1.985,加速車道,2.892,無,0,無,0,無,937.591,-0.007,-0.025
